,OID_,id,gid,Latitude,Longitude,area_or_ams_map,twn_rng_sec,county,state,tect_prov,location_notes,meas_date,drill_date,collar_elevation,drill_depth,water_table,surf_temp,min_temp,max_temp,bot_temp,interval_id,depth,bottom,geoth_grad,geoth_grad_sym,geoth_grad_std_err,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,GeothermGrad,smu_id,Latitude0,Longitude0
487,1097,f6cb8525-b477-30cb-a599-aae903a045df,NM-06252,32.4257262,-107.5959953,,22S/7W-18,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,1390.0,,,19.0,19.95,,23.03,a,20.0,120.0,52.8,,,,,,52.8,SMU 100561,32.4257262,-107.5959953
488,318,4aa5f08f-7152-3bbb-bc7f-308672e6a626,NM-00148,32.4168331,-106.1172539,LAS  CRUCES AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1378.0,,,,,,,a,100.0,600.0,34.5,,,34.5,,,34.5,SMU 100710,32.4168331,-106.1172539
489,687,0d2d82ea-8a80-3b22-b2c9-d445a30c5416,NM-00512,32.4168288,-107.083881,DONA ANA COUNTY,22S/2W-6,,NM,BASIN AND RANGE,,,,1434.0,250.0,,,,31.0,30.77,a,40.0,250.0,45.0,,,,,,45.0,SMU 1579,32.4168288,-107.083881
490,688,0b4f54a1-eae6-3551-b9e2-c2547db98c7c,NM-00513,32.4168281,-107.2338852,DONA ANA COUNTY,22S/4W-10,,NM,BASIN AND RANGE,,,,1446.0,115.0,,,,24.0,23.71,a,35.0,110.0,46.0,,,,,,46.0,SMU 1579,32.4168281,-107.2338852
491,491,d8961a36-3bbd-3a9a-b3c9-2880f96bcc6a,NM-06216,32.4113282,-107.2367852,,22S/4W-10,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/22/1980 0:00:00,,1402.0,,95.0,17.7,19.77,,23.56,a,35.0,115.0,47.4,,,,,,47.4,SMU 100561,32.4113282,-107.2367852
492,1101,5059ebb9-24b9-3afa-8b68-4e778bf7cb80,NM-06258,32.4076274,-107.4278905,,23S/7W-2,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/29/1980 0:00:00,,1296.0,,35.0,18.6,20.03,,20.83,a,22.0,38.0,50.0,,,,,,50.0,SMU 100561,32.4076274,-107.4278905
493,1098,6e21af46-9d5b-318f-94c7-effed4ebec2f,NM-06254,32.4062266,-107.6085955,,23S/8W-9,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/29/1980 0:00:00,,1335.0,,,12.4,15.55,,20.53,a,20.0,55.0,140.0,,,,,,140.0,SMU 100561,32.4062266,-107.6085955
494,1100,e8293240-c65f-3897-a9ea-e618b32b4ef8,NM-06256,32.405727,-107.5335934,,23S/8W-11,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/29/1980 0:00:00,,1323.0,,,19.4,20.32,,21.1,a,20.0,42.0,35.45,,,,,,35.45,SMU 100561,32.405727,-107.5335934
495,31,7c9a381b-8586-3438-a110-9cb1669b2678,NM-00149,32.4001336,-106.1172538,LAS  CRUCES AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1366.0,360.0,,,,,,a,300.0,360.0,42.8,,0.4,42.1,,,42.1,SMU 100624,32.4001336,-106.1172538
496,29,728a9499-b81d-3c2b-bf75-93afd581369e,NM-00144,32.4001312,-106.6505687,LAS  CRUCES AMS NEW MEXICO,,,NM,BASIN AND RANGE,,1/14/1968 0:00:00,,1360.0,,,,,,,a,12.0,150.0,30.6,,,30.6,,,30.6,SMU 100708,32.4001312,-106.6505687
497,208,ad6879ff-1ee8-3f2d-ba7b-84dc258764ba,NM-06184,32.3865314,-106.6872697,,22S/2E-13,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/23/1980 0:00:00,,1361.0,120.0,90.0,,23.5,24.15,23.4,a,70.0,120.0,-1.0,,,,,,-1.0,SMU 100562,32.3865314,-106.6872697
498,692,d127ab9a-c149-3aff-b025-22ff28ea840c,NM-00543,32.3834315,-106.6838696,DONA ANA COUNTY,23S/2E-9,,NM,BASIN AND RANGE,,,,1344.0,340.0,,,,33.0,33.39,a,20.0,340.0,40.0,,,,,,40.0,SMU 1579,32.3834315,-106.6838696
499,245,504f7698-2be1-3ad1-8645-1f6609a82fa3,NM-06283,32.3751262,-107.8756028,,21S/9W-16,,NM,Basin and Range,Location based on SW corner of map,1/2/1980 0:00:00,,1546.0,,20.0,19.0,19.74,,20.1,a,20.0,30.0,35.0,,,,,,35.0,SMU 100561,32.3751262,-107.8756028
500,444,c5df51de-ba83-3f31-9d18-4b7c4fe9a931,NM-06018,32.3751225,-108.6256235,Gold Hill 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,40.0,,,,,16.66,a,,,46.7,,,,,,46.7,SMU 100574,32.3751225,-108.6256235
501,159,6655fa3d-e19c-3e88-8b6e-763f6b418a5b,NM-06025,32.3751219,-108.750627,Culberson Ranch 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,90.0,,,,,26.08,a,,,59.0,,,,,,59.0,SMU 100574,32.3751219,-108.750627
502,1027,53cf172f-8a4b-3f71-9b01-bfba63d47b52,NM-06028,32.3751213,-108.8756304,Nine Mile Hill 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,50.0,,,,,19.22,a,,,39.0,,,,,,39.0,SMU 100574,32.3751213,-108.8756304
503,448,84aaf055-4cc4-3da4-be6c-22b32c7e7534,NM-06027,32.3751207,-109.0006339,Summit 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,35.0,,,,,24.54,a,,,145.0,,,,,,145.0,SMU 100574,32.3751207,-109.0006339
504,224,67c2bb7c-fc43-394a-8038-ae36d270a261,NM-06228,32.3724288,-107.3279875,Las Cruces,22S/5W-26,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,1421.0,,75.0,,20.32,,22.35,a,30.0,75.0,25.2,,,,,,25.2,SMU 100561,32.3724288,-107.3279875
505,20,605c7673-f5cc-3e4d-ac23-4ec84893e824,NM-00109,32.366832,-106.667269,LAS  CRUCES AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1366.0,,,,,,,a,130.0,350.0,40.1,,,40.1,,,40.1,SMU 100710,32.366832,-106.667269
506,689,bd9adb02-16c2-36d0-80b0-4f3a9e45bd02,NM-00514,32.3668291,-107.3005867,DONA ANA COUNTY,22S/4W-32,,NM,BASIN AND RANGE,,,,1398.0,80.0,,,,24.0,23.93,b,5.0,60.0,91.0,,,,,,91.0,SMU 1579,32.3668291,-107.3005867
507,572,f10e791a-ed9c-3682-8805-e37eca8a9e20,NM-00121,32.3668274,-107.6672969,LAS  CRUCES AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1370.0,,,,,,,a,30.0,320.0,83.64,,,83.64,,,83.64,SMU 100708,32.3668274,-107.6672969
508,402,636cba1d-ca5b-3810-902c-272864dc624b,NM-00404,32.3668209,-109.0006338,SUMMIT NEW MEXICO,22S/21W,,NM,BASIN AND RANGE,,,,,,,,,,,a,0.0,30.0,145.0,,,,,,145.0,SMU 100574,32.3668209,-109.0006338
509,787,931d198c-1788-3ecc-a488-091f719265e6,NM-06257,32.3649286,-107.4173899,,23S/7W-14,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/29/1980 0:00:00,,1284.0,,,19.0,20.08,,20.79,a,20.0,35.0,47.3,,,,,,47.3,SMU 100561,32.3649286,-107.4173899
510,501,de9dfa11-812b-30a7-8d27-082d29cdbaf7,NM-06265,32.3583251,-108.1922114,Silver City,22S/13W-28,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/2/1980 0:00:00,,1504.0,,144.0,17.6,18.59,,23.61,a,20.0,150.0,38.6,,,,,,38.6,SMU 100561,32.3583251,-108.1922114
511,1093,ead1ce7e-02a9-310c-8f7e-0ceedfa1f76a,NM-06244,32.3543303,-107.1282818,,22S/3W-35,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/24/1980 0:00:00,,1383.0,,,18.5,18.61,18.65,18.64,a,22.0,26.0,10.0,,,,,,10.0,SMU 100561,32.3543303,-107.1282818
512,1099,16d3b992-a8c5-3dc9-96e1-28acce4422ea,NM-06255,32.3467283,-107.5867945,,23S/8W-21,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/29/1980 0:00:00,,1310.0,,,19.2,19.78,,20.05,a,21.0,29.0,33.8,,,,,,33.8,SMU 100561,32.3467283,-107.5867945
513,223,5af8c91e-13ef-3979-8c3d-4518b482d656,NM-06227,32.3444298,-107.2932863,Las Cruces,22S/4W-31,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,1375.0,,27.0,17.9,19.13,,19.75,a,21.0,29.0,18.5,,,,,,18.5,SMU 100561,32.3444298,-107.2932863
514,819,f56b2e28-64fc-3d86-84a5-b6bd92c5b321,AZ-UND US 138,32.3334559,-108.8512295,,,,AZ,BASIN AND RANGE,,,,1267.0,,,,,,,a,140.0,260.0,67.0,,,,,,67.0,SMU 100736,32.3334559,-108.8512295
515,699,7c0ea8ea-64d6-34e8-887f-104ca7ea1c40,NM-00585,32.3334326,-106.7505711,DONA ANA COUNTY,23S/2E-9,,NM,BASIN AND RANGE,,,,1230.0,130.0,,,,21.33,21.33,a,35.0,130.0,3.0,,,,,,3.0,SMU 1579,32.3334326,-106.7505711
516,569,496c7f7e-37e0-365d-a33a-149ea66d0913,NM-00113,32.3334229,-108.7839276,SILVER CITY AMS,,,NM,BASIN AND RANGE,,1/16/1967 0:00:00,,1357.0,200.0,,,,,,a,130.0,200.0,33.8,,0.2,33.8,,,33.8,SMU 100624,32.3334229,-108.7839276
517,1096,3a1f78fa-9dee-3f64-a925-85567b951501,NM-06251,32.3230322,-106.8948751,,25S/2W-5,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/25/1980 0:00:00,,1349.0,,41.0,19.7,20.95,,23.7,a,50.0,120.0,39.3,,,,,,39.3,SMU 100561,32.3230322,-106.8948751
518,1103,6fb95a47-7754-362c-961d-f15253fe2626,NM-06264,32.3209262,-108.1878111,Silver City,23S/13W-9,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/2/1980 0:00:00,,1465.0,,112.0,19.8,20.33,,23.74,a,20.0,120.0,34.1,,,,,,34.1,SMU 100561,32.3209262,-108.1878111
519,685,a9243e5d-b20a-3764-9372-6a487e8ae4bd,NM-00511,32.3001339,-106.6505681,DONA ANA COUNTY,23S/3E-31,,NM,BASIN AND RANGE,,,,1380.0,65.0,,,,23.0,23.01,b,20.0,35.0,63.0,,,,,,63.0,SMU 1579,32.3001339,-106.6505681
520,989,476a3435-4fb0-3fb7-b562-4666e1ffac88,NM-00620,32.3001335,-106.7338704,DONA ANA COUNTY,23S/2E-22,,NM,BASIN AND RANGE,,,,1218.0,150.0,,,,28.83,28.09,b,10.0,100.0,53.0,,,,,,53.0,SMU 1579,32.3001335,-106.7338704
521,119,6d6008b8-cb6b-3ec9-afbf-f7b94a3549cf,NM-00516,32.3001333,-106.7838718,DONA ANA COUNTY,23S/1E-13,,NM,BASIN AND RANGE,,,,1169.0,100.0,,,,21.0,17.8,a,20.0,90.0,0.0,I,,,,,0.0,SMU 1579,32.3001333,-106.7838718
522,231,548d1f04-d925-3138-b070-7e85f0bdd1d3,NM-06248,32.2959331,-106.8638741,,24S/1W-22,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/25/1980 0:00:00,,1281.0,,110.0,19.2,20.4,,27.35,a,20.0,100.0,55.0,,,,,,55.0,SMU 100561,32.2959331,-106.8638741
523,785,55af7faa-9095-3f89-814f-dd2f4cb91e78,NM-06243,32.2877326,-107.0217784,,23S/2W-23,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/24/1980 0:00:00,,1357.0,,50.0,17.7,19.8,,21.87,a,20.0,50.0,69.0,,,,,,69.0,SMU 100561,32.2877326,-107.0217784
524,428,aef25d3f-de16-3a6a-aae3-ebfcb445f1ed,NM-00626,32.284634,-106.7172699,DONA ANA COUNTY,23S/2E-28,,NM,BASIN AND RANGE,,,,1266.0,30.0,,,,33.37,33.37,a,10.0,30.0,433.0,,,,,,433.0,SMU 1579,32.284634,-106.7172699
525,427,b4a1f961-2bdb-3da1-be74-b888d6d4a87b,NM-00625,32.284434,-106.7178699,DONA ANA COUNTY,23S/2E-8,,NM,BASIN AND RANGE,,,,1248.0,30.0,,,,34.07,34.07,a,10.0,30.0,446.0,,,,,,446.0,SMU 1579,32.284434,-106.7178699
526,704,3c2feff8-9201-386c-bda9-9ee5c985af85,NM-00624,32.284334,-106.7348704,DONA ANA COUNTY,23S/2E-28,,NM,BASIN AND RANGE,,,,1224.0,30.0,,,,30.27,30.27,a,10.0,30.0,320.0,,,,,,320.0,SMU 1579,32.284334,-106.7348704
527,426,f49f5877-5fc7-33e7-a678-661e0a2bbcf0,NM-00623,32.284134,-106.7352704,DONA ANA COUNTY,23S/2E-28,,NM,BASIN AND RANGE,,,,1206.0,30.0,,,,22.37,22.37,a,10.0,30.0,88.0,,,,,,88.0,SMU 1579,32.284134,-106.7352704
528,339,d6193c78-388c-37c2-91f6-283e2479f6a3,NM-00226,32.2834355,-106.400561,LAS  CRUCES AMS NEW MEXICO,,,NM,BASIN AND RANGE,,,,1230.0,,,,,,,a,120.0,150.0,41.4,,,41.4,,,41.4,SMU 100708,32.2834355,-106.400561
529,415,d1fa2d39-93ff-376f-984a-f70b6fe1a85c,NM-00526,32.2834341,-106.7172699,DONA ANA COUNTY,23S/2E-27,,NM,BASIN AND RANGE,,1/4/1979 0:00:00,,1254.0,300.0,,,,62.0,62.43,b,10.0,50.0,325.0,,,,,,325.0,SMU 1579,32.2834341,-106.7172699
530,973,d6533e32-97f5-30f5-8f08-b1c65e23cde0,NM-00527,32.283434,-106.7338703,DONA ANA COUNTY,23S/2E-27,,NM,BASIN AND RANGE,,1/3/1979 0:00:00,,1230.0,360.0,,,,51.0,49.61,b,10.0,30.0,393.0,,,,,,393.0,SMU 1579,32.283434,-106.7338703
531,987,955c3863-a86b-33f4-9800-87c8b3c2a0ea,NM-00618,32.2834339,-106.7505708,DONA ANA COUNTY,23S/2E-28,,NM,BASIN AND RANGE,,,,1176.0,95.0,,,,20.35,20.35,a,20.0,95.0,0.0,I,,,,,0.0,SMU 1579,32.2834339,-106.7505708
532,222,f864eb54-d3b9-34bb-a649-10f8fc5f8c54,NM-06223,32.2749347,-106.6192671,,23S/3E-27,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/24/1980 0:00:00,,1448.0,,,21.3,21.48,,21.7,a,30.0,50.0,6.0,,,,,,6.0,SMU 100561,32.2749347,-106.6192671
533,234,342fb789-cab2-378d-8cf2-96914461a0b3,NM-06263,32.2685275,-108.2063112,Silver City,23S/13W-29,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/2/1980 0:00:00,,1434.0,,99.0,16.9,18.71,,23.05,a,20.0,107.0,49.9,,,,,,49.9,SMU 100561,32.2685275,-108.2063112
534,703,e7471048-885e-3034-acfe-c12ecc60a14b,NM-00621,32.2673345,-106.7177698,DONA ANA COUNTY,23S/2E-35,,NM,BASIN AND RANGE,,,,1230.0,30.0,,,,32.11,32.11,a,10.0,30.0,416.0,,,,,,416.0,SMU 1579,32.2673345,-106.7177698
535,132,beb747e4-b5de-3140-b9e6-1b11296fde67,NM-00589,32.2668345,-106.7172698,DONA ANA COUNTY,23S/2E-34,,NM,BASIN AND RANGE,,,,1226.0,80.0,,,,41.42,41.42,b,10.0,40.0,351.0,,,,,,351.0,SMU 1579,32.2668345,-106.7172698
536,134,e889fdcf-b2b4-3317-a40d-677a7b15f84e,NM-00622,32.2668345,-106.7173698,DONA ANA COUNTY,23S/2E-35,,NM,BASIN AND RANGE,,,,1236.0,30.0,,,,32.31,32.31,a,10.0,30.0,387.0,,,,,,387.0,SMU 1579,32.2668345,-106.7173698
537,700,a60e84a2-687e-39e4-bccb-7734367f7c7f,NM-00588,32.2668344,-106.7338702,DONA ANA COUNTY,23S/2E-34,,NM,BASIN AND RANGE,,,,1200.0,85.0,,,,24.5,24.5,a,10.0,80.0,43.0,,,,,,43.0,SMU 1579,32.2668344,-106.7338702
538,988,b7c47221-6082-336d-b9c6-2e859af1bec4,NM-00619,32.2668344,-106.7505707,DONA ANA COUNTY,23S/2E-32,,NM,BASIN AND RANGE,,,,1178.0,25.0,,,,20.36,18.26,a,20.0,25.0,0.0,I,,,,,0.0,SMU 1579,32.2668344,-106.7505707
539,963,5faf9b42-8174-3772-b65b-b525abebcb3a,NM-00459,32.2551248,-108.8259282,ANIMAS,23S/19W-32C,,NM,BASIN AND RANGE,,1/13/1977 0:00:00,,1289.0,152.4,7.0,,,25.02,25.02,a,6.09,152.4,42.0,,,,,,42.0,SMU 1511a,32.2551248,-108.8259282
540,498,5c3d2724-8e64-3108-8acf-de14fccad68b,NM-06249,32.2544346,-106.7810715,,24S/1W-25,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/25/1980 0:00:00,,1286.0,,105.0,20.4,21.45,,26.08,a,25.0,145.0,38.6,,,,,,38.6,SMU 100561,32.2544346,-106.7810715
541,493,7d63efcc-ca18-3f73-ae35-c51a1ffe298f,NM-06226,32.2536337,-106.9740769,Las Cruces,24S/1W-6,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/25/1980 0:00:00,,1338.0,,,18.2,24.2,,26.45,a,60.0,90.0,75.0,,,,,,75.0,SMU 100561,32.2536337,-106.9740769
542,494,36693ffe-2188-3488-8fca-3ca8affc660d,NM-06229,32.2501319,-107.375588,Las Cruces,23S/5W-16,,NM,Basin and Range,Location based on SW corner of map,1/28/1980 0:00:00,,1348.0,,27.0,20.7,21.62,,22.07,a,20.0,30.0,64.0,,,,,,64.0,SMU 100561,32.2501319,-107.375588
543,1023,7d6dd945-2c91-3564-a276-1c2c0813908a,NM-06016,32.250126,-108.6256227,Lisbon 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,70.0,,,,,21.13,a,,,23.0,,,,,,23.0,SMU 100574,32.250126,-108.6256227
544,818,5e978026-b90d-3228-834a-c3ea6a0e707b,AZ-06444,32.2501228,-109.2506399,San Simon 15,,,AZ,Basin and Range,SW Corner of Map for Lat_Long,,,,90.0,,,,,25.45,a,,,63.1,,,,,,63.1,SMU 100574,32.2501228,-109.2506399
545,966,5b3242d4-8d0c-3bf2-87ac-28e3c135df33,NM-00467,32.2437254,-108.7735267,ANIMAS,24S/19W-2C,,NM,BASIN AND RANGE,,1/14/1977 0:00:00,,,115.85,12.0,,,25.1,25.1,a,18.3,115.8,42.0,,,,,,42.0,SMU 1511a,32.2437254,-108.7735267
546,408,7e53ffa4-e8f2-333c-b330-e58abc2899bf,NM-00460,32.2414248,-108.9101305,ANIMAS,24S/20W-4C,,NM,BASIN AND RANGE,,1/13/1977 0:00:00,,,152.4,,,,25.84,25.84,a,36.59,152.4,60.88,,,,,,60.88,SMU 1511a,32.2414248,-108.9101305
547,782,23523e01-215c-316f-a8e1-6c4dd84504c9,NM-06235,32.2364322,-107.3928884,Las Cruces,24S/5W-7,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/29/1980 0:00:00,,1272.0,,30.0,17.8,19.36,,20.97,a,20.0,32.0,105.0,,,,,,105.0,SMU 100561,32.2364322,-107.3928884
548,409,9b68b2a9-5e62-3416-b6f2-80fd065afff3,NM-00462,32.2352253,-108.8299282,ANIMAS,24S/19W-7A,,NM,BASIN AND RANGE,,,,,146.34,61.0,,,20.98,20.98,a,60.9,146.34,16.2,,,,,,16.2,SMU 1511a,32.2352253,-108.8299282
549,691,dbb32fec-7674-3552-a661-49501ecd06e1,NM-00521,32.2334347,-106.8672738,DONA ANA COUNTY,24S/1E-7,,NM,BASIN AND RANGE,,,,1263.0,110.0,,,,22.0,21.55,a,35.0,100.0,20.0,,,,,,20.0,SMU 1579,32.2334347,-106.8672738
550,120,d8abf5a6-5578-3c55-94b0-7a5036ea9470,NM-00517,32.2334332,-107.2005831,DONA ANA COUNTY,24S/4W-12,,NM,BASIN AND RANGE,,,,1290.0,70.0,,,,23.0,22.94,b,10.0,20.0,140.0,,,,,,140.0,SMU 1579,32.2334332,-107.2005831
551,54,b110fef1-a2d4-3042-a60c-88255bd88194,NM-00235,32.2330254,-108.8266281,ANIMAS,24S/19W-8B,,NM,BASIN AND RANGE,,1/10/1973 0:00:00,,,,,,,,19.8,a,,,0.33,I,,,,,0.33,SMU 100563,32.2330254,-108.8266281
552,1089,de6b961d-84b3-3a51-855f-875feebef9e6,NM-06230,32.2280329,-107.2992858,Las Cruces,24S/5W-12,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,1290.0,,38.0,19.8,20.04,,21.54,a,20.0,40.0,135.0,,,,,,135.0,SMU 100561,32.2280329,-107.2992858
553,780,9c4a7f76-b682-3afc-8880-e6f9c8588979,NM-06234,32.2255325,-107.4027886,Las Cruces,24S/6W-13,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/29/1980 0:00:00,,1265.0,,34.0,18.9,20.1,,20.95,a,20.0,34.0,70.8,,,,,,70.8,SMU 100561,32.2255325,-107.4027886
554,915,6d53b0df-27ba-3d19-88e8-969c484ead39,NM-00281,32.2230253,-108.89763,ANIMAS,24S/20W-16A,,NM,BASIN AND RANGE,,1/1/1980 0:00:00,,,,,,,,21.1,a,,,37.3,,,,,,37.3,SMU 100563,32.2230253,-108.89763
555,495,c09e0017-d202-38bc-af76-5a8629a75b8e,NM-06233,32.2206327,-107.3866882,Las Cruces,24S/5W-18,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/29/1980 0:00:00,,1268.0,,37.0,21.0,21.52,,22.45,a,26.0,38.0,97.5,,,,,,97.5,SMU 100561,32.2206327,-107.3866882
556,407,26039e41-aba8-3e30-8219-a6c620c6623a,NM-00458,32.2202258,-108.8304281,ANIMAS,24S/19W-18A,,NM,BASIN AND RANGE,,1/13/1977 0:00:00,,1295.0,152.4,61.0,,,24.34,24.34,a,60.9,152.4,35.0,,,,,,35.0,SMU 1511a,32.2202258,-108.8304281
557,779,0fe60e23-f710-334f-80ee-e39614e504b9,NM-06231,32.2130335,-107.2562845,Las Cruces,24S/4W-16,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,1295.0,,68.0,20.8,24.78,,29.16,a,20.0,30.0,204.0,,,,,,204.0,SMU 100561,32.2130335,-107.2562845
558,964,79782798-0050-31bb-929c-fb72967b2f3c,NM-00461,32.2082258,-108.8847295,ANIMAS,24S/20W-22A,,NM,BASIN AND RANGE,,1/19/1977 0:00:00,,,147.7,14.0,,,24.57,24.57,a,12.2,147.7,43.9,,,,,,43.9,SMU 1511a,32.2082258,-108.8847295
559,410,63bf6514-54e5-365f-b3da-f1c4c1ff3ee5,NM-00464,32.2020264,-108.7981271,ANIMAS,24S/19W-21A,,NM,BASIN AND RANGE,,1/14/1977 0:00:00,,,152.4,,,,24.95,24.95,a,36.59,152.4,42.4,,,,,,42.4,SMU 1511a,32.2020264,-108.7981271
560,887,a0a1148c-8d93-38a7-a98f-271dd13937b2,NM-00221,32.20013,-108.0839074,SILVER CITY AMS,24S/12W-28,,NM,BASIN AND RANGE,,,,1280.0,,,,,,,b,290.0,371.0,23.4,,,23.4,,,23.4,SMU 0483,32.20013,-108.0839074
561,683,1af58e76-80a5-38af-a7f1-486f1d98337d,NM-00463,32.1999263,-108.8386282,ANIMAS,24S/19W-19C,,NM,BASIN AND RANGE,,1/14/1977 0:00:00,,1280.0,152.4,24.0,,,31.96,31.96,a,30.49,152.4,63.0,,,,,,63.0,SMU 1511a,32.1999263,-108.8386282
562,114,51909057-8fce-38ca-a597-1e3b64bb18f5,NM-00456,32.1941258,-108.9602315,ANIMAS,24S/21W-25B,,NM,BASIN AND RANGE,,1/13/1977 0:00:00,,,152.4,43.0,,,24.15,24.15,a,42.7,152.4,27.3,,,,,,27.3,SMU 1511a,32.1941258,-108.9602315
563,1110,faf40341-db12-3943-b25d-6bd6f5327389,NM-06290,32.1911346,-107.1559815,,26S/4W-6,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/11/1980 0:00:00,,1273.0,,43.0,18.65,21.04,,23.97,a,40.0,65.0,79.59999999999998,,,,,,79.59999999999998,SMU 100561,32.1911346,-107.1559815
564,790,d1976f2d-921f-3058-b31b-5df8b97d4736,NM-06286,32.1900343,-107.2158832,,24S/2W-25,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/11/1980 0:00:00,,1300.0,,30.0,18.22,19.26,,20.3,a,15.0,30.0,69.3,,,,,,69.3,SMU 100561,32.1900343,-107.2158832
565,496,e8eebef6-f8ce-31eb-b4d8-f83927fd9aaa,NM-06237,32.1892298,-108.1775099,Silver City,24S/13W-27,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/30/1980 0:00:00,,1373.0,,38.0,15.9,17.42,,18.97,a,20.0,40.0,66.7,,,,,,66.7,SMU 100561,32.1892298,-108.1775099
566,1014,c310bb88-59e9-32db-844c-2269dc374776,NM-00703,32.1884635,-108.1039412,SILVER CITY AMS,,,NM,BASIN AND RANGE,,1/1/1983 0:00:00,,,35.1,,20.18,15.0,23.0,23.0,a,15.0,35.1,77.2,,,,,,77.2,SMU 100168,32.1884635,-108.1039412
567,343,28b99344-db15-327c-a998-d968c44a6eb2,NM-00237,32.1880266,-108.8436283,ANIMAS,24S/19W-30B,,NM,BASIN AND RANGE,,1/10/1973 0:00:00,,,,,,,,25.1,a,,,52.8,,,,,,52.8,SMU 100563,32.1880266,-108.8436283
568,411,ca536392-318d-3833-a916-f03cb6a54337,NM-00466,32.1856269,-108.7891268,ANIMAS,24S/19W-27,,NM,BASIN AND RANGE,,1/14/1977 0:00:00,,1341.0,152.4,12.0,,,25.52,25.52,a,6.09,152.4,44.0,,,,,,44.0,SMU 1511a,32.1856269,-108.7891268
569,933,b622e439-48a0-3de9-a46d-1486e69e1756,NM-00346,32.1835268,-108.8256277,ANIMAS,24S/19W-29C,,NM,BASIN AND RANGE,,,,,,,,,,24.6,a,,,46.0,,,,,,46.0,SMU 100563,32.1835268,-108.8256277
570,341,405f8064-82ec-3974-ba06-9b2569166d9f,NM-00233,32.181527,-108.7946269,ANIMAS,24S/19W-27C,,NM,BASIN AND RANGE,,1/10/1973 0:00:00,,,,,,,,23.4,a,,,42.0,,,,,,42.0,SMU 100563,32.181527,-108.7946269
571,783,082bbb9a-f754-3df4-be6f-012095f3e5a9,NM-06240,32.1771305,-108.0963076,Silver City,24S/12W-32,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/31/1980 0:00:00,,1347.0,,60.0,12.3,15.06,,19.37,a,20.0,54.0,66.7,,,,,,66.7,SMU 100561,32.1771305,-108.0963076
572,89,9914054c-62ad-301a-84b8-62042c54f9e9,NM-00349,32.1719271,-108.8346279,ANIMAS,24S/19W-31D,,NM,BASIN AND RANGE,,1/15/1983 0:00:00,,,,,,,,73.98,a,,,520.0,,,,,,520.0,SMU 100563,32.1719271,-108.8346279
573,965,44c54c43-035d-37ee-b3b1-3e0fc505cf36,NM-00465,32.1707267,-108.91153,ANIMAS,24S/20W-33C,,NM,BASIN AND RANGE,,1/18/1977 0:00:00,,,147.86,,,,23.71,23.71,a,18.3,147.86,33.4,,,,,,33.4,SMU 1511a,32.1707267,-108.91153
